year,week,lineup_rank,firstName,lastName,position,salary,eventId
2026,1,3,Matt,Traynor,M,25,2026-ev-2
2026,1,3,Marcus,Hudgins,D,15,2026-ev-4
2026,1,3,Luke,Wierman,FO,20,2026-ev-3
2026,1,4,Liam,Entenmann,G,47,2026-ev-2
2026,1,4,Kieran,McArdle,A,35,2026-ev-4
2026,1,4,Mac,O'Keefe,A,18,2026-ev-3
2026,1,4,Matt,Brandau,M,27,2026-ev-4
2026,1,4,Marcus,Hudgins,D,15,2026-ev-4
2026,1,4,Andrew,McAdorey,M,25,2026-ev-1
2026,1,4,TD,Ierlan,FO,23,2026-ev-1
2026,1,5,Liam,Entenmann,G,47,2026-ev-2
2026,1,5,Mac,O'Keefe,A,18,2026-ev-3
2026,1,5,Aidan,Carroll,A,39,2026-ev-4
2026,1,5,Matt,Brandau,M,27,2026-ev-4
2026,1,5,Matt,Traynor,M,25,2026-ev-2
2026,1,5,Marcus,Hudgins,D,15,2026-ev-4
2026,1,5,TD,Ierlan,FO,23,2026-ev-1
2026,2,1,Connor,Shellenberger,A,46,2026-ev-6
2026,2,1,Liam,Entenmann,G,48,2026-ev-6
2026,2,1,TJ,Malone,A,32,2026-ev-6
2026,2,1,Andrew,McAdorey,M,23,2026-ev-7
2026,2,1,Zach,Currier,M,16,2026-ev-8
2026,2,1,Ethan,Rall,D,17,2026-ev-5
2026,2,1,TD,Ierlan,FO,18,2026-ev-7
2026,2,2,Aidan,Carroll,A,41,2026-ev-6
2026,2,2,Connor,Shellenberger,A,46,2026-ev-6
2026,2,2,Liam,Entenmann,G,48,2026-ev-6
2026,2,2,Andrew,McAdorey,M,23,2026-ev-7
2026,2,2,Greg,Weyl,D,5,2026-ev-7
2026,2,2,Zach,Currier,M,16,2026-ev-8
2026,2,2,TD,Ierlan,FO,18,2026-ev-7
2026,2,3,Aidan,Carroll,A,41,2026-ev-6
2026,2,3,Connor,Shellenberger,A,46,2026-ev-6
2026,2,3,Logan,McNaney,G,38,2026-ev-7
2026,2,3,Andrew,McAdorey,M,23,2026-ev-7
2026,2,3,Ethan,Rall,D,17,2026-ev-5
2026,2,3,Zach,Currier,M,16,2026-ev-8
2026,2,3,TD,Ierlan,FO,18,2026-ev-7
2026,2,4,Aidan,Carroll,A,41,2026-ev-6
2026,2,4,Asher,Nolting,A,39,2026-ev-5
2026,2,4,Liam,Entenmann,G,48,2026-ev-6
2026,2,4,Andrew,McAdorey,M,23,2026-ev-7
2026,2,4,Greg,Weyl,D,5,2026-ev-7
2026,2,4,Jack,Hannah,M,21,2026-ev-8
2026,2,4,TD,Ierlan,FO,18,2026-ev-7
2026,2,5,Aidan,Carroll,A,41,2026-ev-6
2026,2,5,Connor,Shellenberger,A,46,2026-ev-6
2026,2,5,Logan,McNaney,G,38,2026-ev-7
2026,2,5,Andrew,McAdorey,M,23,2026-ev-7
2026,2,5,Greg,Weyl,D,5,2026-ev-7
2026,2,5,Jack,Hannah,M,21,2026-ev-8
2026,2,5,TD,Ierlan,FO,18,2026-ev-7
2026,3,1,Brian,Kelly,A,20,2026-ev-9
2026,3,1,Mitchell,Dunham,D,14,2026-ev-11
2026,3,1,Liam,Entenmann,G,50,2026-ev-10
2026,3,1,Connor,Shellenberger,A,42,2026-ev-10
2026,3,1,Zach,Currier,M,18,2026-ev-12
2026,3,1,Matt,Brandau,M,24,2026-ev-11
2026,3,1,Trevor,Baptiste,FO,26,2026-ev-10
2026,3,2,Brian,Kelly,A,20,2026-ev-9
2026,3,2,Mitchell,Dunham,D,14,2026-ev-11
2026,3,2,CJ,Kirst,A,37,2026-ev-12
2026,3,2,Brett,Dobson,G,45,2026-ev-11
2026,3,2,Matt,Brandau,M,24,2026-ev-11
2026,3,2,Jack,Hannah,M,17,2026-ev-12
2026,3,2,Trevor,Baptiste,FO,26,2026-ev-10
2026,3,3,Brian,Kelly,A,20,2026-ev-9
2026,3,3,Mitchell,Dunham,D,14,2026-ev-11
2026,3,3,CJ,Kirst,A,37,2026-ev-12
2026,3,3,Liam,Entenmann,G,50,2026-ev-10
2026,3,3,Matt,Brandau,M,24,2026-ev-11
2026,3,3,Jack,Hannah,M,17,2026-ev-12
2026,3,3,Trevor,Baptiste,FO,26,2026-ev-10
2026,3,4,Brian,Kelly,A,20,2026-ev-9
2026,3,4,Mitchell,Dunham,D,14,2026-ev-11
2026,3,4,CJ,Kirst,A,37,2026-ev-12
2026,3,4,Brett,Dobson,G,45,2026-ev-11
2026,3,4,Matt,Brandau,M,24,2026-ev-11
2026,3,4,Bryan,Costabile,M,27,2026-ev-10
2026,3,4,Trevor,Baptiste,FO,26,2026-ev-10
2026,3,5,Brian,Kelly,A,20,2026-ev-9
2026,3,5,Mitchell,Dunham,D,14,2026-ev-11
2026,3,5,CJ,Kirst,A,37,2026-ev-12
2026,3,5,Brett,Dobson,G,45,2026-ev-11
2026,3,5,Jack,Hannah,M,17,2026-ev-12
2026,3,5,Bryan,Costabile,M,27,2026-ev-10
2026,3,5,Trevor,Baptiste,FO,26,2026-ev-10
2026,4,1,Blaze,Riorden,G,44,2026-ev-15
2026,4,1,CJ,Kirst,A,47,2026-ev-16
2026,4,1,Brian,Kelly,A,23,2026-ev-16
2026,4,1,Mitchell,Dunham,D,14,2026-ev-13
2026,4,1,Zach,Currier,M,20,2026-ev-16
2026,4,1,Andrew,McAdorey,M,24,2026-ev-14
2026,4,1,Trevor,Baptiste,FO,23,2026-ev-14
2026,4,2,CJ,Kirst,A,47,2026-ev-16
2026,4,2,Brian,Kelly,A,23,2026-ev-16
2026,4,2,Blaze,Riorden,G,44,2026-ev-15
2026,4,2,Mitchell,Dunham,D,14,2026-ev-13
2026,4,2,Zach,Currier,M,20,2026-ev-16
2026,4,2,Sam,English,M,19,2026-ev-14
2026,4,2,Trevor,Baptiste,FO,23,2026-ev-14
2026,4,3,CJ,Kirst,A,47,2026-ev-16
2026,4,3,Brian,Kelly,A,23,2026-ev-16
2026,4,3,Blaze,Riorden,G,44,2026-ev-15
2026,4,3,Mitchell,Dunham,D,14,2026-ev-13
2026,4,3,Zach,Currier,M,20,2026-ev-16
2026,4,3,Jack,Hannah,M,16,2026-ev-16
2026,4,3,Trevor,Baptiste,FO,23,2026-ev-14
2026,4,4,CJ,Kirst,A,47,2026-ev-16
2026,4,4,Brian,Kelly,A,23,2026-ev-16
2026,4,4,Mitchell,Dunham,D,14,2026-ev-13
2026,4,4,Liam,Entenmann,G,50,2026-ev-14
2026,4,4,Zach,Currier,M,20,2026-ev-16
2026,4,4,Sam,English,M,19,2026-ev-14
2026,4,4,Trevor,Baptiste,FO,23,2026-ev-14
2026,4,5,CJ,Kirst,A,47,2026-ev-16
2026,4,5,Brian,Kelly,A,23,2026-ev-16
2026,4,5,Blaze,Riorden,G,44,2026-ev-15
2026,4,5,Mitchell,Dunham,D,14,2026-ev-13
2026,4,5,Sam,English,M,19,2026-ev-14
2026,4,5,Andrew,McAdorey,M,24,2026-ev-14
2026,4,5,Trevor,Baptiste,FO,23,2026-ev-14
2026,5,1,Brett,Dobson,G,48,2026-ev-18
2026,5,1,Joey,Spallina,A,27,2026-ev-19
2026,5,1,Marcus,Holman,A,36,2026-ev-17
2026,5,1,Mitchell,Dunham,D,12,2026-ev-18
2026,5,1,Andrew,McAdorey,M,24,2026-ev-18
2026,5,1,Matt,Brandau,M,27,2026-ev-19
2026,5,1,Andrew,McMeekin,FO,17,2026-ev-17
2026,5,2,Joey,Spallina,A,27,2026-ev-19
2026,5,2,Coulter,Mackesy,A,40,2026-ev-17
2026,5,2,Mitchell,Dunham,D,12,2026-ev-18
2026,5,2,Brett,Dobson,G,48,2026-ev-18
2026,5,2,Matt,Brandau,M,27,2026-ev-19
2026,5,2,Bryan,Costabile,M,27,2026-ev-19
2026,5,2,Andrew,McMeekin,FO,17,2026-ev-17
2026,5,3,Joey,Spallina,A,27,2026-ev-19
2026,5,3,Marcus,Holman,A,36,2026-ev-17
2026,5,3,Mitchell,Dunham,D,12,2026-ev-18
2026,5,3,Brett,Dobson,G,48,2026-ev-18
2026,5,3,Matt,Brandau,M,27,2026-ev-19
2026,5,3,Bryan,Costabile,M,27,2026-ev-19
2026,5,3,Andrew,McMeekin,FO,17,2026-ev-17
2026,5,4,Joey,Spallina,A,27,2026-ev-19
2026,5,4,Coulter,Mackesy,A,40,2026-ev-17
2026,5,4,Mitchell,Dunham,D,12,2026-ev-18
2026,5,4,Liam,Entenmann,G,50,2026-ev-19
2026,5,4,Matt,Brandau,M,27,2026-ev-19
2026,5,4,Bryan,Costabile,M,27,2026-ev-19
2026,5,4,Andrew,McMeekin,FO,17,2026-ev-17
2026,5,5,Joey,Spallina,A,27,2026-ev-19
2026,5,5,Marcus,Holman,A,36,2026-ev-17
2026,5,5,Mitchell,Dunham,D,12,2026-ev-18
2026,5,5,Liam,Entenmann,G,50,2026-ev-19
2026,5,5,Matt,Brandau,M,27,2026-ev-19
2026,5,5,Bryan,Costabile,M,27,2026-ev-19
2026,5,5,Andrew,McMeekin,FO,17,2026-ev-17
2026,6,1,Sam,King,M,27,2026-ev-23
2026,6,1,Marcus,Holman,A,37,2026-ev-22
2026,6,1,Logan,McNaney,G,44,2026-ev-21
2026,6,1,TJ,Malone,A,34,2026-ev-21
2026,6,1,Leo,Johnson,M,18,2026-ev-23
2026,6,1,Andrew,McMeekin,FO,22,2026-ev-22
2026,6,1,Ethan,Rall,D,18,2026-ev-22
2026,6,2,Leo,Johnson,M,18,2026-ev-23
2026,6,2,Sam,King,M,27,2026-ev-23
2026,6,2,Marcus,Holman,A,37,2026-ev-22
2026,6,2,Brennan,O'Neill,A,36,2026-ev-21
2026,6,2,Andrew,McMeekin,FO,22,2026-ev-22
2026,6,2,Emmet,Carroll,G,38,2026-ev-21
2026,6,2,Mitchell,Dunham,D,20,2026-ev-23
2026,6,3,Leo,Johnson,M,18,2026-ev-23
2026,6,3,Sam,King,M,27,2026-ev-23
2026,6,3,Marcus,Holman,A,37,2026-ev-22
2026,6,3,Kieran,McArdle,A,30,2026-ev-23
2026,6,3,Andrew,McMeekin,FO,22,2026-ev-22
2026,6,3,Emmet,Carroll,G,38,2026-ev-21
2026,6,3,Mitchell,Dunham,D,20,2026-ev-23
2026,6,4,Leo,Johnson,M,18,2026-ev-23
2026,6,4,Sam,King,M,27,2026-ev-23
2026,6,4,Marcus,Holman,A,37,2026-ev-22
2026,6,4,TJ,Malone,A,34,2026-ev-21
2026,6,4,Andrew,McMeekin,FO,22,2026-ev-22
2026,6,4,Emmet,Carroll,G,38,2026-ev-21
2026,6,4,Mitchell,Dunham,D,20,2026-ev-23
2026,6,5,Leo,Johnson,M,18,2026-ev-23
2026,6,5,Sam,King,M,27,2026-ev-23
2026,6,5,Marcus,Holman,A,37,2026-ev-22
2026,6,5,CJ,Kirst,A,50,2026-ev-23
2026,6,5,Andrew,McMeekin,FO,22,2026-ev-22
2026,6,5,Mitchell,Dunham,D,20,2026-ev-23
2026,6,5,Austin,Kaut,G,10,2026-ev-24
2026,8,1,CJ,Kirst,A,50,2026-ev-25
2026,8,1,Marcus,Holman,A,37,2026-ev-28
2026,8,1,Sam,King,M,26,2026-ev-27
2026,8,1,Chad,Palumbo,M,32,2026-ev-26
2026,8,1,Ty,English,D,18,2026-ev-26
2026,8,1,Andrew,McMeekin,FO,25,2026-ev-28
2026,8,1,Ryan,Croddick,G,10,2026-ev-25
2026,8,2,Ty,English,D,18,2026-ev-26
2026,8,2,Connor,Shellenberger,A,40,2026-ev-27
2026,8,2,Sam,King,M,26,2026-ev-27
2026,8,2,Leo,Johnson,M,20,2026-ev-27
2026,8,2,Marcus,Holman,A,37,2026-ev-28
2026,8,2,Colin,Kirst,G,33,2026-ev-28
2026,8,2,Andrew,McMeekin,FO,25,2026-ev-28
2026,8,3,Ty,English,D,18,2026-ev-26
2026,8,3,Connor,Shellenberger,A,40,2026-ev-27
2026,8,3,Sam,King,M,26,2026-ev-27
2026,8,3,Leo,Johnson,M,20,2026-ev-27
2026,8,3,Owen,Hiltz,A,31,2026-ev-26
2026,8,3,Colin,Kirst,G,33,2026-ev-28
2026,8,3,Andrew,McMeekin,FO,25,2026-ev-28
2026,8,4,Ty,English,D,18,2026-ev-26
2026,8,4,Connor,Shellenberger,A,40,2026-ev-27
2026,8,4,Sam,King,M,26,2026-ev-27
2026,8,4,Leo,Johnson,M,20,2026-ev-27
2026,8,4,Joey,Spallina,A,32,2026-ev-26
2026,8,4,Colin,Kirst,G,33,2026-ev-28
2026,8,4,Andrew,McMeekin,FO,25,2026-ev-28
2026,8,5,Ty,English,D,18,2026-ev-26
2026,8,5,Connor,Shellenberger,A,40,2026-ev-27
2026,8,5,Sam,King,M,26,2026-ev-27
2026,8,5,Leo,Johnson,M,20,2026-ev-27
2026,8,5,Blaze,Riorden,G,46,2026-ev-26
2026,8,5,Mac,O'Keefe,A,24,2026-ev-27
2026,8,5,Andrew,McMeekin,FO,25,2026-ev-28
2026,9,1,Brett,Dobson,G,45,2026-ev-31
2026,9,1,Connor,Shellenberger,A,39,2026-ev-32
2026,9,1,Joey,Spallina,A,35,2026-ev-29
2026,9,1,Andrew,McMeekin,FO,30,2026-ev-32
2026,9,1,Jack,Regnery,M,22,2026-ev-32
2026,9,1,Will,Donovan,D,17,2026-ev-32
2026,9,1,Teddy,Malone,M,12,2026-ev-30
2026,9,2,Connor,Shellenberger,A,39,2026-ev-32
2026,9,2,Joey,Spallina,A,35,2026-ev-29
2026,9,2,Colin,Kirst,G,30,2026-ev-32
2026,9,2,Ty,English,D,28,2026-ev-30
2026,9,2,Matt,Brandau,M,19,2026-ev-29
2026,9,2,Andrew,McMeekin,FO,30,2026-ev-32
2026,9,2,Leo,Johnson,M,19,2026-ev-31
2026,9,3,Connor,Shellenberger,A,39,2026-ev-32
2026,9,3,Joey,Spallina,A,35,2026-ev-29
2026,9,3,Colin,Kirst,G,30,2026-ev-32
2026,9,3,Ty,English,D,28,2026-ev-30
2026,9,3,Matt,Brandau,M,19,2026-ev-29
2026,9,3,Andrew,McMeekin,FO,30,2026-ev-32
2026,9,3,Matt,Traynor,M,16,2026-ev-32
2026,9,4,Connor,Shellenberger,A,39,2026-ev-32
2026,9,4,Joey,Spallina,A,35,2026-ev-29
2026,9,4,Colin,Kirst,G,30,2026-ev-32
2026,9,4,Will,Donovan,D,17,2026-ev-32
2026,9,4,Matt,Brandau,M,19,2026-ev-29
2026,9,4,Andrew,McMeekin,FO,30,2026-ev-32
2026,9,4,Leo,Johnson,M,19,2026-ev-31
2026,9,5,Connor,Shellenberger,A,39,2026-ev-32
2026,9,5,Joey,Spallina,A,35,2026-ev-29
2026,9,5,Colin,Kirst,G,30,2026-ev-32
2026,9,5,Ty,English,D,28,2026-ev-30
2026,9,5,Matt,Brandau,M,19,2026-ev-29
2026,9,5,Leo,Johnson,M,19,2026-ev-31
2026,9,5,Trevor,Baptiste,FO,25,2026-ev-32
2026,10,1,Brett,Dobson,G,44,2026-ev-36
2026,10,1,Joey,Spallina,A,40,2026-ev-36
2026,10,1,Marcus,Holman,A,38,2026-ev-35
2026,10,1,Andrew,McMeekin,FO,28,2026-ev-35
2026,10,1,Jack,Regnery,M,23,2026-ev-35
2026,10,1,Teddy,Malone,M,17,2026-ev-35
2026,10,1,Gavin,Adler,D,10,2026-ev-20
2026,10,2,Joey,Spallina,A,40,2026-ev-36
2026,10,2,Connor,Shellenberger,A,39,2026-ev-34
2026,10,2,Andrew,McMeekin,FO,28,2026-ev-35
2026,10,2,Ty,English,D,23,2026-ev-35
2026,10,2,Colin,Kirst,G,32,2026-ev-35
2026,10,2,Teddy,Malone,M,17,2026-ev-35
2026,10,2,Matt,Brandau,M,19,2026-ev-36
2026,10,3,Joey,Spallina,A,40,2026-ev-36
2026,10,3,Marcus,Holman,A,38,2026-ev-35
2026,10,3,Andrew,McMeekin,FO,28,2026-ev-35
2026,10,3,Ty,English,D,23,2026-ev-35
2026,10,3,Colin,Kirst,G,32,2026-ev-35
2026,10,3,Teddy,Malone,M,17,2026-ev-35
2026,10,3,Matt,Brandau,M,19,2026-ev-36
2026,10,4,Joey,Spallina,A,40,2026-ev-36
2026,10,4,TJ,Malone,A,40,2026-ev-36
2026,10,4,Andrew,McMeekin,FO,28,2026-ev-35
2026,10,4,Ty,English,D,23,2026-ev-35
2026,10,4,Colin,Kirst,G,32,2026-ev-35
2026,10,4,Teddy,Malone,M,17,2026-ev-35
2026,10,4,Matt,Brandau,M,19,2026-ev-36
2026,10,5,Joey,Spallina,A,40,2026-ev-36
2026,10,5,Connor,Shellenberger,A,39,2026-ev-34
2026,10,5,Andrew,McMeekin,FO,28,2026-ev-35
2026,10,5,Colin,Kirst,G,32,2026-ev-35
2026,10,5,Teddy,Malone,M,17,2026-ev-35
2026,10,5,Matt,Brandau,M,19,2026-ev-36
2026,10,5,Will,Donovan,D,18,2026-ev-35
2026,11,1,Blaze,Riorden,G,40,2026-ev-40
2026,11,1,Joey,Spallina,A,39,2026-ev-39
2026,11,1,TJ,Malone,A,35,2026-ev-39
2026,11,1,Sam,King,M,31,2026-ev-38
2026,11,1,Andrew,McMeekin,FO,30,2026-ev-38
2026,11,1,Mason,Woodward,D,13,2026-ev-38
2026,11,1,Truitt,Sunderland,M,11,2026-ev-39
2026,11,2,Joey,Spallina,A,39,2026-ev-39
2026,11,2,Marcus,Holman,A,38,2026-ev-38
2026,11,2,Tre,Leclaire,M,36,2026-ev-38
2026,11,2,Sam,King,M,31,2026-ev-38
2026,11,2,Andrew,McMeekin,FO,30,2026-ev-38
2026,11,2,Mitchell,Dunham,D,16,2026-ev-38
2026,11,2,Will,Mark,G,10,2026-ev-41
2026,11,3,Joey,Spallina,A,39,2026-ev-39
2026,11,3,Marcus,Holman,A,38,2026-ev-38
2026,11,3,Tre,Leclaire,M,36,2026-ev-38
2026,11,3,Sam,King,M,31,2026-ev-38
2026,11,3,Andrew,McMeekin,FO,30,2026-ev-38
2026,11,3,Mitchell,Dunham,D,16,2026-ev-38
2026,11,3,Austin,Kaut,G,10,2026-ev-40
2026,11,4,Marcus,Holman,A,38,2026-ev-38
2026,11,4,TJ,Malone,A,35,2026-ev-39
2026,11,4,Tre,Leclaire,M,36,2026-ev-38
2026,11,4,Sam,King,M,31,2026-ev-38
2026,11,4,Andrew,McMeekin,FO,30,2026-ev-38
2026,11,4,Will,Donovan,D,20,2026-ev-38
2026,11,4,Will,Mark,G,10,2026-ev-41
2026,11,5,Joey,Spallina,A,39,2026-ev-39
2026,11,5,Marcus,Holman,A,38,2026-ev-38
2026,11,5,Tre,Leclaire,M,36,2026-ev-38
2026,11,5,Sam,King,M,31,2026-ev-38
2026,11,5,Andrew,McMeekin,FO,30,2026-ev-38
2026,11,5,Mitchell,Dunham,D,16,2026-ev-38
2026,11,5,Owen,McElroy,G,10,2026-ev-39
2026,12,1,Joey,Spallina,A,47,2026-ev-42
2026,12,1,Marcus,Holman,A,43,2026-ev-45
2026,12,1,Teddy,Malone,M,25,2026-ev-43
2026,12,1,Sam,King,M,30,2026-ev-43
2026,12,1,Will,Donovan,D,23,2026-ev-45
2026,12,1,Trevor,Baptiste,FO,19,2026-ev-44
2026,12,1,Matt,Knote,G,10,2026-ev-42
2026,12,2,Marcus,Holman,A,43,2026-ev-45
2026,12,2,Tre,Leclaire,M,34,2026-ev-43
2026,12,2,Teddy,Malone,M,25,2026-ev-43
2026,12,2,Colin,Kirst,G,31,2026-ev-42
2026,12,2,Will,Donovan,D,23,2026-ev-45
2026,12,2,Mac,O'Keefe,A,26,2026-ev-43
2026,12,2,Luke,Wierman,FO,18,2026-ev-44
2026,12,3,Tre,Leclaire,M,34,2026-ev-43
2026,12,3,TJ,Malone,A,42,2026-ev-42
2026,12,3,Teddy,Malone,M,25,2026-ev-43
2026,12,3,Colin,Kirst,G,31,2026-ev-42
2026,12,3,Will,Donovan,D,23,2026-ev-45
2026,12,3,Mac,O'Keefe,A,26,2026-ev-43
2026,12,3,Luke,Wierman,FO,18,2026-ev-44
2026,12,4,Marcus,Holman,A,43,2026-ev-45
2026,12,4,Tre,Leclaire,M,34,2026-ev-43
2026,12,4,Joey,Spallina,A,47,2026-ev-42
2026,12,4,Teddy,Malone,M,25,2026-ev-43
2026,12,4,Will,Donovan,D,23,2026-ev-45
2026,12,4,Luke,Wierman,FO,18,2026-ev-44
2026,12,4,Will,Mark,G,10,2026-ev-44
2026,12,5,Tre,Leclaire,M,34,2026-ev-43
2026,12,5,TJ,Malone,A,42,2026-ev-42
2026,12,5,Teddy,Malone,M,25,2026-ev-43
2026,12,5,Colin,Kirst,G,31,2026-ev-42
2026,12,5,Will,Donovan,D,23,2026-ev-45
2026,12,5,Mac,O'Keefe,A,26,2026-ev-43
2026,12,5,Trevor,Baptiste,FO,19,2026-ev-44
2026,13,1,Joey,Spallina,A,45,2026-ev-46
2026,13,1,CJ,Kirst,A,50,2026-ev-47
2026,13,1,Finn,Thomson,M,22,2026-ev-48
2026,13,1,Liam,Entenmann,G,30,2026-ev-47
2026,13,1,Matt,Brandau,M,20,2026-ev-46
2026,13,1,Trevor,Baptiste,FO,21,2026-ev-47
2026,13,1,Gavin,Adler,D,12,2026-ev-47
2026,13,2,Finn,Thomson,M,22,2026-ev-48
2026,13,2,Joey,Spallina,A,45,2026-ev-46
2026,13,2,Chris,Kavanagh,A,43,2026-ev-48
2026,13,2,Liam,Entenmann,G,30,2026-ev-47
2026,13,2,Matt,Brandau,M,20,2026-ev-46
2026,13,2,Trevor,Baptiste,FO,21,2026-ev-47
2026,13,2,Marcus,Hudgins,D,19,2026-ev-46
2026,13,3,Finn,Thomson,M,22,2026-ev-48
2026,13,3,Joey,Spallina,A,45,2026-ev-46
2026,13,3,Chris,Kavanagh,A,43,2026-ev-48
2026,13,3,Liam,Entenmann,G,30,2026-ev-47
2026,13,3,Matt,Brandau,M,20,2026-ev-46
2026,13,3,Trevor,Baptiste,FO,21,2026-ev-47
2026,13,3,Gavin,Adler,D,12,2026-ev-47
2026,13,4,Finn,Thomson,M,22,2026-ev-48
2026,13,4,Joey,Spallina,A,45,2026-ev-46
2026,13,4,Chris,Kavanagh,A,43,2026-ev-48
2026,13,4,Liam,Entenmann,G,30,2026-ev-47
2026,13,4,Matt,Brandau,M,20,2026-ev-46
2026,13,4,Trevor,Baptiste,FO,21,2026-ev-47
2026,13,4,Tyler,Carpenter,D,15,2026-ev-47
2026,13,5,Finn,Thomson,M,22,2026-ev-48
2026,13,5,Joey,Spallina,A,45,2026-ev-46
2026,13,5,Chris,Kavanagh,A,43,2026-ev-48
2026,13,5,Liam,Entenmann,G,30,2026-ev-47
2026,13,5,Matt,Brandau,M,20,2026-ev-46
2026,13,5,Trevor,Baptiste,FO,21,2026-ev-47
2026,13,5,Matthew,Dunn,D,19,2026-ev-46
